UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
9412,L56744,L,298.4,308,1457,29.2,115,0,0,0,0,0,0
5558,L54993,L,300.8,313.2,1346,54.4,77,0,0,0,0,0,0
6619,M23389,L,299.2,310.6,2038,13,48,0,0,0,0,0,0
7769,M21835,L,300.7,311.4,1538,35.9,165,0,0,0,0,0,0
2989,L54139,L,303,310.4,1829,25.5,76,0,0,0,0,0,0
613,H33197,L,302.1,307.5,1682,23.2,141,0,0,0,0,0,0
2985,M21283,L,300.4,311,1539,44.8,25,0,0,0,0,0,0
3035,L52604,L,304.1,310.8,1422,42.3,54,0,0,0,0,0,0
3910,M22285,L,301.2,311.5,1726,42.3,217,0,0,0,0,0,0
8696,M24816,L,299.3,313.1,1394,52.8,19,0,0,0,0,0,0
6244,M17941,M,301.2,310.5,1572,35.7,94,0,0,0,0,0,0
6853,M24572,M,298.5,309.7,1452,54.7,43,0,0,0,0,0,0
2344,L51537,M,302.8,311.5,1504,31.4,74,0,0,0,0,0,0
4671,L51537,L,302.4,311.1,1369,52.4,69,0,0,1,0,0,0
2930,H34076,L,303.7,312.7,1448,45.4,67,0,0,0,0,0,0
1339,M14868,L,303.2,307.3,1419,24.3,167,0,0,0,0,0,0
3250,L53611,L,301.3,311.3,1679,25,26,0,0,0,0,0,0
3943,M22551,L,301,311.1,1398,37.3,23,0,0,0,0,0,0
8272,L54861,L,300.7,311.2,1461,37.5,198,0,0,0,0,0,0
5057,L51776,L,303.2,311.2,1728,38.6,156,0,0,0,0,0,0
6549,M21400,L,301.5,309.8,1535,46.8,48,0,0,0,0,0,0
8470,L51405,L,298,310.5,1716,12,195,0,0,0,0,0,0
3446,H35166,L,302.6,313.1,1380,57.9,88,0,0,0,0,0,0
9382,L57002,M,298.3,309,1809,20.1,67,0,0,0,0,0,0
3441,L53846,M,302.7,311.3,1438,50.2,71,0,0,0,0,0,0
1093,L48700,L,298.5,308,1364,60.8,67,0,0,0,0,0,0
1021,L47660,L,297.5,307.5,1465,33.1,62,0,0,0,0,0,0
419,M16626,L,298.4,307.8,2523,21.3,71,0,0,0,1,0,0
661,H30162,L,297.8,308,1756,37.7,150,0,0,0,0,0,0
7796,L49224,L,298.4,312.2,1467,49,76,0,0,0,0,0,0
3702,L54386,L,300.9,310.7,1456,36.8,88,0,0,0,0,0,0
8062,L53526,M,299.9,309.6,1627,29.6,125,0,0,0,0,0,0
6847,M19705,L,303.4,308.2,1644,39.4,158,0,0,0,0,0,0
7471,L55017,L,302.4,311,1675,26.9,136,0,0,0,0,0,0
8658,L50886,L,298.9,308.8,1723,25.5,48,0,0,0,0,0,0
4015,M16334,L,297.8,307,1492,59.1,165,0,0,0,0,0,0
7614,M20518,L,303.8,313.1,1949,31.6,213,0,0,0,0,0,0
3617,M20974,L,300.6,311.3,1432,61.7,192,0,0,0,0,0,0
6022,M21538,L,301,312,1433,49.7,117,0,0,0,0,0,0
2085,M17528,L,303.5,308.1,1547,37.8,27,0,0,0,0,0,0
2796,L47924,L,295.6,308.2,1479,51.4,145,0,0,0,0,0,0
4784,L51213,L,302.4,308.2,1408,44.6,128,0,0,0,0,0,0
8002,M15227,H,298.8,308.7,2886,17.8,110,0,0,0,0,0,0
1572,M18580,H,300.3,310.1,1779,27.8,56,0,0,0,0,0,0
1765,L50291,L,299,310,1519,21.9,62,0,0,0,0,0,0
1280,L47698,L,297.6,308.2,1444,42.4,56,0,0,0,0,0,0
8868,M24678,L,300.7,310.3,1883,44.6,55,0,0,0,0,0,0
7308,M23377,M,298.1,310.1,1673,43.9,16,0,0,0,0,0,0
7870,M20351,L,301.1,311.1,1384,40,190,0,0,0,0,0,0
8265,H37719,L,299.1,309.4,1713,44.6,55,0,0,0,0,0,0
7288,L50747,L,300.1,311.1,1570,49,61,0,0,0,0,0,0
8243,L56609,M,298.6,307.7,1876,21.1,64,0,0,0,0,0,0
7249,L54118,L,300.8,311,1690,46,161,0,0,0,0,0,0
8714,M24541,L,297.8,308.1,1390,51.1,50,0,0,0,0,0,0
8649,L56865,L,298.7,309.3,1426,55.2,59,0,0,0,0,0,0
3322,L55244,L,302.7,311.6,1740,40.1,50,0,0,0,0,0,0
5554,H37282,L,301.1,311.7,1542,54.5,27,0,0,0,0,0,0
2922,L54891,L,301,310.9,1404,33.8,23,0,0,0,0,0,0
2376,L47201,L,298.9,309.2,1606,47.4,42,0,0,0,0,0,0
8380,L55017,L,298.2,311.1,1414,46.6,52,0,0,0,0,0,0
5239,L48263,L,299.5,309.3,1963,23.8,138,0,0,0,0,0,0
2239,L49166,L,302.3,308.7,1432,42.5,74,0,0,0,0,0,0
3730,L52762,L,301.3,311.3,1492,33.1,170,0,0,0,0,0,0
1484,L48858,L,296.6,307.5,1599,37.2,182,0,0,0,0,0,0
2179,L53944,M,302.2,311.6,1413,49.8,47,0,0,0,0,0,0
2899,L48849,L,297.7,308.1,1373,48.7,85,0,0,0,0,0,0
1076,L48364,L,298.1,307.8,1622,41.6,164,0,0,0,0,0,0
3146,M17464,M,301,310.2,1375,37.7,8,0,0,0,0,0,0
1642,M18567,L,300.3,309.3,1347,48.6,83,0,0,0,0,0,0
4837,L53857,L,300.6,309,1818,18,48,0,0,0,0,0,0
7678,L48162,H,299,309.5,1475,50,60,0,0,0,0,0,0
3274,L53588,L,301.6,311.4,1404,45.8,211,0,0,0,0,0,0
2320,H30695,M,298.7,307.5,1347,39.8,152,0,0,0,0,0,0
267,H31146,L,297.3,307.9,1644,23.1,137,0,0,0,0,0,0
7361,L53839,L,299.7,310.8,1553,44.6,155,0,0,0,0,0,0
8503,L55364,L,300.4,310.1,1596,39.8,70,0,0,0,0,0,0
67,M15728,L,297.2,309.4,1381,51.4,57,0,0,0,0,0,0
1737,L49657,L,302.4,309.3,1639,56.5,178,0,0,0,0,0,0
1982,M18617,L,302.5,309.2,1608,31.1,40,0,0,0,0,0,0
7432,L54804,L,302.1,310.6,1618,36.4,147,0,0,0,0,0,1
7529,L54489,L,300.7,310.7,1667,36.7,167,0,0,0,0,0,0
1535,L49958,M,300.3,309.4,1729,24.2,19,0,0,0,0,0,0
3421,M18367,L,300.8,311.3,1416,43.1,166,0,0,0,0,0,0
3769,H30263,M,302.9,310.9,1500,27.6,61,0,0,0,0,0,0
1485,L56990,L,298,309.5,1445,55.8,20,0,0,0,0,0,0
771,L50096,L,296.2,308.1,1569,53.4,94,0,0,0,0,0,0
5778,L51290,L,302.8,311.7,1672,39.8,182,0,0,0,0,0,0
945,L50935,L,298.6,307.6,1563,24,76,0,0,0,0,0,0
2493,L56364,M,298.1,309.1,1617,29.9,51,0,0,0,0,0,0
3514,M18438,L,302.6,310.9,1746,39.8,57,0,0,0,0,0,0
7947,L47517,M,298.2,309.2,1445,49.8,152,0,0,0,0,0,0
9865,L56862,L,298.4,308.4,1398,57.8,106,0,0,0,0,0,0
2871,L51149,L,302.4,308.1,1593,39.5,151,0,0,0,0,0,0
1131,L51092,L,298.9,308.9,1375,61.1,115,0,0,0,0,0,0
2391,L53845,L,301.4,311,1475,51,38,0,0,0,0,0,0
5849,H37133,L,300.5,311.4,1713,34.3,81,0,0,0,0,0,0
1,H31191,L,298.1,307.7,1660,44.2,133,0,0,0,0,0,0
8839,L57099,L,297.5,308.1,1749,42.6,74,0,0,0,0,0,0
533,H29680,M,296.3,305.7,1727,38,36,0,0,0,0,0,0
6698,M18379,M,302.9,309.4,1688,24.1,206,0,0,0,0,0,0
2337,L50731,L,300.9,311,1912,32.1,154,0,0,0,0,0,0
2949,L56747,L,301.6,310.2,1431,27.4,9,0,0,0,0,0,0
5551,M19403,L,299.9,312.1,1465,42.5,48,0,0,0,0,0,0
2298,M18495,L,300.4,310.6,1635,31.5,67,0,0,0,0,0,0
7550,L54642,L,300,311.7,1388,41.5,51,0,0,0,0,0,0
2288,L51211,L,300.7,311.8,1566,35.7,100,0,0,0,0,0,0
551,L50931,L,300.4,309.4,1543,31.1,97,0,0,0,0,0,0
9035,L56648,L,298.6,308.8,1322,65.7,65,0,0,0,0,0,0
1621,L50934,L,302.1,310.9,1368,37.5,218,0,0,0,0,0,0
726,M15212,M,299.2,309,1373,41.1,57,0,0,0,0,0,0
9555,L56859,M,299.2,308.2,1387,58.6,47,0,0,0,0,0,0
9349,M23389,L,298.4,309.4,1421,39.2,50,0,0,0,0,0,0
1376,L48312,L,300.5,309,1352,58,88,0,0,0,0,0,0
1930,M20535,L,303.3,307.8,1870,18.8,48,0,0,0,0,0,0
4610,M20315,M,301.7,311.9,1479,44.8,225,1,1,0,0,0,0
9131,M15270,L,300.5,310.3,1578,49,35,0,0,0,0,0,0
415,L51787,H,298.6,312,1359,51.1,169,0,0,0,0,0,0
366,M15279,H,298.9,309.4,1429,45.3,186,0,0,0,0,0,0
7915,L50021,M,301.7,311,1525,26.1,35,0,0,0,0,0,0
452,M15199,L,299.1,307.5,2429,35.8,47,0,0,0,0,0,0
5862,M20964,L,303.9,313.3,1430,48.5,120,0,0,0,0,0,0
9010,M23377,L,299.3,309.7,1513,37.1,135,0,0,0,0,0,0
8346,L55315,L,301.1,310.5,1840,30.4,55,0,0,0,0,0,0
9176,L56844,L,298.9,307.6,1487,36.7,38,0,0,0,0,0,0
1604,L50242,L,298.4,309.3,1733,42.3,122,0,0,0,0,0,0
5160,L55123,H,303,310.3,1705,19.2,105,0,0,0,0,0,0
2932,L54490,L,301.1,311.3,1514,35.3,209,0,0,0,0,0,0
3237,L50731,M,300.9,310.7,1456,46.6,73,0,0,0,0,0,0
1713,L48432,L,298.6,309.3,1473,27.1,174,0,0,0,0,0,0
3020,L54617,H,301.2,311.9,1432,33.3,100,0,0,0,0,0,0
5245,M21521,L,302,311.1,1620,34.3,45,0,0,0,0,0,0
915,L48632,H,302.1,309.2,1419,53.3,36,0,0,0,0,0,0
9057,L56383,L,298,308,1479,57.4,196,0,0,0,0,0,0
634,L56487,M,299.2,310.7,1982,14.3,26,0,0,0,0,0,0
9004,M24785,L,298.4,309.9,1344,56.5,41,0,0,0,0,0,0
1722,L47884,L,299.7,308.3,1475,38.4,219,0,0,0,0,0,0
4810,L54741,M,300.9,310.8,1750,22.5,12,0,0,0,0,0,0
7346,L51229,L,300.2,308.8,1858,27.2,38,0,0,0,0,0,0
7836,M18693,H,300.5,310.4,1498,61.9,82,0,0,0,0,0,0
436,M15872,M,296.4,308.3,1994,38.5,131,0,0,0,0,0,0
8734,M24785,L,298,311.7,1685,21,105,0,0,0,0,0,0
7194,L47924,H,297.9,309.4,1456,56.4,67,0,0,0,0,0,0
5496,L53345,L,301.8,309.2,1727,21.1,216,0,0,0,0,0,0
2306,M22586,L,300.3,309.6,1593,30.5,186,0,0,0,0,0,0
5372,L48893,L,300.4,309.9,1552,35.1,175,0,0,0,0,0,0
3585,M24557,L,303.7,312.8,1382,47.4,73,0,0,0,0,0,0
5145,M22929,L,301.1,311.6,1623,58.2,71,0,0,0,0,0,0
6628,L52339,L,302.6,310.1,1671,51.9,106,1,0,0,0,0,0
417,L51260,L,300.4,311.4,1382,56.2,17,0,0,0,0,0,0
1350,L47825,M,298.2,309.4,1430,49.4,167,0,0,0,0,0,0
8751,L51832,M,299.4,309.2,1720,59.9,66,0,0,0,0,0,0
2065,L51016,H,297.7,309.1,1915,17.9,84,0,0,0,0,0,0
5049,L53863,L,300.9,310.5,1430,45.8,192,0,0,0,0,0,0
2907,L50936,L,298.3,307.5,1797,37.9,51,0,0,0,0,0,0
2367,M22167,H,300.7,310,1469,46.5,19,0,0,0,0,0,0
4204,L53828,M,301.2,311.9,1367,51.2,155,0,0,0,0,0,0
5252,M17431,L,302.6,310.6,1417,48.1,68,0,0,0,0,0,0
636,L47693,L,302.4,309.2,1398,51.5,91,0,0,0,0,0,0
8786,L56594,L,298.7,308.6,1391,40,108,0,0,0,0,0,0
1288,M17056,H,300.4,308.1,1375,50.2,67,0,0,0,0,0,0
7401,M19147,L,303.8,309.4,1372,40.1,65,0,0,0,0,0,0
3301,L47713,H,300.3,308.9,1492,39.6,170,0,0,0,0,0,0
8157,L54885,M,300.4,309.9,1846,18.5,171,0,0,0,0,0,0
8869,H36521,L,298.3,308.2,1676,26.1,35,0,0,0,0,0,0
7223,L50093,L,300.5,310.8,1732,31.3,100,0,0,0,0,0,0
8912,M23146,L,297.3,308.1,1405,51.4,36,0,0,0,0,0,0
3648,L47506,M,302.7,309.6,1478,34.1,56,0,0,0,0,0,0
3764,L50970,L,300.2,310.4,1687,41.8,139,1,0,0,0,0,0
1418,L50996,L,301.8,310.8,1902,29.8,196,0,0,0,0,0,0
9180,L56638,L,297.4,308.5,1412,62.9,217,0,0,0,0,0,0
4386,L53889,L,301.3,310.8,1673,31.5,66,0,0,0,0,0,0
6629,L50038,L,298.9,309.2,1658,32.9,62,0,0,0,0,0,0
7177,M21271,L,301.4,310.1,1740,26.7,20,0,0,0,0,0,0
6776,L55267,M,300.7,311.7,1806,38.6,17,0,0,0,0,0,0
7934,L51796,L,303.6,313.2,1477,53,216,0,0,0,0,0,1
7507,L49351,L,302.7,308.4,1433,29.5,94,0,0,0,0,0,0
8782,M21261,L,300.6,310.8,1446,43.5,176,0,0,0,0,0,0
7959,M19307,L,300.8,311,1841,26.4,142,0,0,0,0,0,0
2754,H31890,L,301.7,310.2,1577,48.2,80,0,0,0,0,0,0
1383,L48406,L,298.6,309.1,1598,30.4,59,0,0,0,0,0,0
3662,L55032,L,300.7,310.6,1622,50.3,200,0,0,0,0,0,0
6327,L47194,M,298.9,309.3,1736,38.4,47,0,0,0,0,0,0
2200,L49871,L,301.8,310.8,1571,30.6,95,0,0,0,0,0,0
5886,M22472,M,301.2,312.6,1583,49,22,0,0,0,0,0,0
2468,L48714,L,299,310.9,1458,29.5,44,0,0,0,0,0,0
7547,L54836,M,300.9,310.6,1621,33.1,39,0,0,0,0,0,0
7121,M20419,H,301.2,310.1,1492,50.3,69,0,0,0,0,0,0
1489,H29865,L,297.7,306.4,1767,48.7,139,0,0,0,0,0,0
9342,L57110,L,297,308.1,1426,34.6,104,0,0,0,0,0,0
3590,L51644,L,300.7,312.7,1439,40.1,79,0,0,0,0,0,0
6875,L50823,M,299.7,311.4,1574,44.8,210,0,0,0,0,0,0
3165,L50740,L,300.4,311.3,1400,62.8,66,0,0,0,0,0,0
6524,M22291,L,301.3,310.9,1636,24.5,187,0,0,0,0,0,0
2360,L51254,L,302.6,310.4,2296,18.7,37,0,0,0,0,0,0
3199,M16601,L,298.4,307.8,1964,29.6,7,0,0,0,0,0,0
461,L48180,L,295.8,307.4,1334,56.2,124,0,0,0,0,0,0
1354,M15245,L,297,307.8,1494,43.6,39,0,0,0,0,0,0
6763,L54889,L,300.2,311,1772,33.8,64,0,0,0,0,0,0
613,L47304,L,298.5,309.1,1318,65.3,49,0,0,0,0,0,0
2847,L51760,L,300.6,306.8,1550,40.6,120,0,0,0,0,0,0
7866,L48700,L,298.6,312.4,1377,64.2,69,0,0,0,0,0,0
8331,M23040,L,302.4,311.1,1399,47.6,57,0,0,0,0,0,0
9004,M23501,L,297.7,309.1,1606,58.7,163,0,0,0,0,0,0
8918,M21009,L,300.9,309.7,1543,32.2,132,0,0,0,0,0,0
5148,L51492,L,303.8,308.5,1379,52.7,47,0,0,0,0,0,0
5968,L55001,L,303.5,312.1,1419,41.6,193,0,0,0,0,0,0
596,M15341,L,297.5,308,1494,29.9,109,0,0,0,0,0,0
4004,L53593,M,301.8,311.1,1577,49.2,57,0,0,0,0,0,0
3032,L49166,L,302.3,307.8,1381,55,119,0,0,0,0,0,0
4045,L50992,L,299.7,309.3,1649,32.9,18,0,0,0,0,0,0
1862,M17080,L,300.3,309.3,1537,22.4,16,0,0,0,0,0,0
4014,L49708,L,302.9,309.3,1649,23.7,132,0,0,0,0,0,0
7546,L54873,H,300.3,310.9,1375,45,199,0,0,0,0,0,0
8055,H37108,L,300.5,311,2280,12.5,153,0,0,0,0,0,0
9367,L56609,H,297.8,310.2,1408,45.7,29,0,0,0,0,0,0
6890,L56205,L,299.4,308.8,1522,44.8,40,0,0,0,0,0,0
142,H29691,L,298.4,311.2,1462,42.1,148,0,0,0,0,0,0
7182,H39125,L,298.7,309,1464,41.5,175,0,0,0,0,0,0
572,L47664,L,298.6,308.6,1567,32.2,68,0,0,0,0,0,0
2612,L51000,L,300.4,310.5,1703,20.8,59,0,0,0,0,0,0
5185,M21271,L,302.3,311.1,1437,43.8,22,0,0,0,0,0,0
1782,L47825,L,298.5,309.2,1667,24,221,0,0,0,0,0,0
1431,L48696,L,298.3,307.7,1378,35.3,154,0,0,0,0,0,0
637,M16360,L,299.6,309.2,1339,58.9,74,0,0,0,0,0,0
5451,L50794,L,301.6,310.8,2164,19.4,210,0,0,0,0,0,0
5361,L51606,L,301.3,311.3,1496,38.6,177,0,0,0,0,0,0
1426,L48836,L,303.2,310.8,1448,50.4,94,0,0,0,0,1,0
3225,L54644,M,302.2,311.4,1671,20.7,199,0,0,0,0,0,0
2693,L48888,L,299,307.7,1547,41.5,97,0,0,0,0,0,0
5615,M22729,M,301.1,311,1821,20.8,62,0,0,0,0,0,0
9029,M16054,L,298,307.5,1424,39.1,229,0,0,0,0,0,0
7395,H32714,L,298.3,307.5,1496,32.2,72,0,0,0,0,0,0
5089,M22586,L,300.6,311.1,1692,22.1,56,0,0,0,0,0,0
1,M18699,M,300,308,1718,24.4,205,0,0,0,0,0,0
2732,M19482,L,300.7,310.2,1410,54.7,92,0,0,0,0,0,1
5641,L53597,M,300.9,311.6,1842,37.5,206,0,0,0,0,0,0
8758,L53470,L,299.3,309.2,1497,36.5,79,0,0,0,0,0,0
5483,M22636,L,300.9,311.4,1632,35.7,213,0,0,0,0,0,0
6213,L54536,L,301.6,310.6,1763,25.9,43,0,0,0,0,0,0
2949,L53849,L,300.8,311.7,1461,40.7,209,0,0,0,0,0,0
7881,M24265,L,298.6,310.6,1299,59.8,49,0,0,0,0,0,0
1157,L49170,L,299.2,308.1,1709,23.6,91,0,0,0,0,0,0
8181,L56649,L,298.8,308.5,1318,42,65,0,0,0,0,0,0
2748,L53868,L,302.6,311,1430,36.4,62,0,0,0,0,0,0
3546,L51251,L,300,311.4,1760,28.8,121,0,0,0,0,0,0
492,M16463,L,296.6,308.4,1470,45.7,78,0,0,0,0,0,0
7580,M20650,L,300.9,311,1454,37.6,93,0,0,0,0,0,0
3042,M18618,L,302.6,309.6,1322,50.4,165,0,0,0,0,0,0
3425,M19307,L,302.9,310.3,1774,27.9,23,0,0,0,0,0,0
2829,L50414,L,302.5,311.4,1577,40.5,94,0,0,0,0,0,0
7050,L51926,L,300.3,309.8,1459,47.7,187,0,0,0,0,0,0
7752,L48933,M,298.3,310.8,1534,38.4,110,0,0,0,0,0,0
9029,M24321,L,297.4,308.3,1435,53.6,67,0,0,0,0,0,0
7391,L51149,M,300.6,310.9,1684,19.7,204,0,0,0,0,0,0
1335,L50888,L,299.3,309.3,1359,58.1,76,0,0,0,0,0,0
7824,L54651,L,301,310.5,1702,42,72,0,0,0,0,0,0
7630,H36877,M,300.6,309.1,1366,48.9,68,0,0,0,0,0,0
9411,H31921,L,299,309.5,1361,31,39,0,0,0,0,0,0
1750,L49753,L,302.1,309.1,1561,30.9,76,0,0,0,0,0,0
2484,L47705,L,298.8,309.2,1444,51.3,174,0,0,0,0,0,0
2796,L54407,L,301.5,311.2,1422,45,60,0,0,0,0,0,0
7917,H39392,M,297.5,308.4,1340,66.9,72,0,0,0,0,0,0
6793,H37106,L,302,311.6,1973,30.1,158,0,0,0,0,0,0
4223,L47321,L,298.9,310.8,1609,47.5,74,0,0,0,0,0,0
5695,M18969,L,300.9,311,1436,45.4,216,0,0,0,0,0,0
5000,L51818,L,303.5,312.1,1487,43,78,0,0,0,0,0,0
6969,L49212,L,298.2,308.2,1418,54.2,159,0,0,0,0,0,0
4523,L47566,L,298.8,308.9,2171,24,59,0,0,0,0,0,0
3150,L55275,L,300.7,311.2,1564,41.8,93,0,0,0,0,0,0
2866,L54158,L,300.6,311.1,1509,36.7,20,0,0,0,0,0,0
3366,L55125,L,302.8,311,1492,44.3,192,0,0,0,0,0,0
8624,H29691,M,298.9,309.5,1407,28.6,86,0,0,0,0,0,0
2222,M23035,L,299.8,310.3,1572,39.8,50,0,0,0,0,0,0
8814,L56869,L,298.6,309.5,1376,43.2,157,0,0,0,0,0,0
9027,H37691,L,297.5,308.8,1355,60.5,62,0,0,0,0,0,0
2056,L47832,L,296.7,310.3,1708,32.8,73,0,0,0,0,0,0
8526,M23832,L,297.8,310.8,2221,36.6,180,0,0,0,0,0,0
4938,L51285,L,299.3,310.6,1506,38.8,211,0,0,0,0,0,0
511,L47501,L,298.4,309.4,1451,62.7,61,0,0,0,0,0,0
5681,L53585,M,302.2,309.7,2032,18.1,56,0,0,0,0,0,0
6505,H37115,L,301.1,311.7,1366,46,149,0,0,0,0,0,0
3470,L54391,L,302.7,310.9,1276,47,175,1,0,0,0,0,0
3487,L48700,L,302.7,311,1532,35.9,135,0,0,0,0,0,0
1026,L48940,L,297.6,308,1458,33.7,66,0,0,0,0,0,0
7404,M21372,H,300.6,309.1,1376,55.4,0,0,0,0,0,0,0
5093,L55220,L,301.2,312.1,1802,41.9,47,0,0,0,0,0,0
3428,L54960,L,301,311.6,1430,42.5,64,0,0,0,0,0,0
7481,L56843,L,299.1,308.8,1390,54.7,41,0,0,0,0,0,0
166,M15742,L,298.3,308.3,1954,37.7,52,0,0,0,0,0,0
5661,L53849,M,301.2,311.7,1609,46.1,83,0,0,0,0,0,0
123,L47682,L,298.8,308.4,1524,41.8,46,0,0,0,0,0,0
7696,L47402,M,299.4,309.6,1346,66.8,56,0,0,0,0,0,0
393,H30676,M,299.5,308.9,1435,44.5,148,0,0,0,0,0,0
6329,L48858,L,298.7,307.9,1548,34.4,187,0,0,0,0,0,0
3017,L48938,L,297.5,307.7,1712,38.6,182,0,0,0,0,0,0
8808,L53100,L,299.6,310.4,1779,32.9,123,0,0,0,0,0,0
3003,L50950,L,299.7,310.7,1590,23.1,94,0,0,0,0,0,0
4679,L54891,M,302.8,311.2,1395,43.2,64,0,0,0,0,0,0
1,L47441,L,298,309.2,1477,55.6,124,0,0,0,0,0,0
5204,L47486,L,299.1,309.1,1809,44.7,128,0,0,0,0,0,0
391,M15377,M,297.7,309.2,1311,48.5,71,0,0,0,0,0,0
5960,M22873,L,300.7,310.7,1592,45.7,143,0,0,0,0,0,0
3352,M19787,M,300.6,311,1390,48.9,131,0,0,0,0,0,0
2878,M17683,M,299.5,308.8,1357,53.4,53,0,0,0,0,0,0
7268,M16397,L,298.9,310.9,1520,37,155,0,0,0,0,0,0
2674,L51124,L,302,311.5,1445,44.4,35,0,0,0,0,0,0
7708,H29891,L,300.4,309,1448,43.3,57,0,0,0,0,0,0
7439,M24217,L,299.2,310.9,1752,39.2,84,0,0,0,0,0,0
7102,L49627,L,300.7,311.1,1783,22.3,94,0,0,0,0,0,0
9079,L56993,L,298.4,309,1694,17.5,53,0,0,0,0,0,0
2692,M15252,M,299.5,310,1779,18.6,17,0,0,0,0,0,0
9437,H38867,L,297.4,307.6,1680,31.4,116,0,0,0,0,0,0
568,L55032,L,302.2,310.4,1502,42.3,157,0,0,0,0,0,0
9166,L56874,L,297.8,308.8,1805,39.5,170,0,0,0,0,0,0
3466,L54172,L,301.1,312.8,1575,47.9,15,0,0,0,0,0,0
4075,L53375,L,301,311.5,1419,35.9,130,0,0,0,0,0,0
20,L47314,L,298.8,307.5,1711,37.6,20,0,0,0,0,0,0
4736,L53308,L,303.4,312.7,1937,41.9,25,0,0,0,0,0,0
2299,M18586,M,300.8,310.1,1677,25.4,192,0,0,0,0,0,0
7511,M24422,L,301.7,310.7,1753,29.1,20,0,0,0,0,0,0
8321,L49697,L,300.6,310.7,1597,38.6,48,0,0,0,0,0,0
7391,M22425,M,301,311.3,1767,20.2,116,0,0,0,0,0,0
5727,L53607,M,300.7,309.2,1749,45.9,200,0,0,0,0,0,0
7964,L50797,L,302.5,309.6,1594,34.7,57,0,0,0,0,0,0
5990,H37106,L,300,310.1,1390,54.7,32,0,0,0,0,0,0
7989,L52321,L,303.1,312.3,1606,26.7,53,0,0,0,0,0,0
7430,M19741,L,301.5,309.3,1402,46.2,135,0,0,0,0,0,0
2200,M22584,L,302.1,310.8,1673,27.4,168,0,0,0,0,0,0
4367,L53721,L,302.5,311.9,1846,36.2,74,0,0,0,0,0,0
3192,H37236,L,300.4,311.2,1610,34.8,229,0,0,0,0,0,0
8865,L47761,L,297.5,308.3,1368,66.8,183,0,0,0,0,0,0
8936,L55826,M,299,309.6,2085,14.6,154,0,0,0,0,0,0
4850,L53593,L,302.6,309.9,1631,26.1,158,0,1,0,0,0,0
1,M15339,M,298.5,307.9,1444,48.1,77,0,0,0,0,0,0
1709,M17675,M,299,309,1828,27.5,72,0,0,0,0,0,0
8780,L57112,L,297.9,307.7,1641,30.5,159,0,0,0,0,0,0
4627,H32045,L,299.2,309.1,1403,58.1,48,0,0,0,0,0,0
9177,L57126,L,299,309.3,1485,48.1,41,0,0,0,0,0,0
834,L50748,H,299,309,2224,20.7,105,0,0,0,0,0,0
7022,M21007,L,300.6,310.6,1320,65.4,171,0,0,0,0,0,0
2993,L54535,M,300.7,310.7,1546,18.1,79,0,0,0,0,0,0
9124,H35584,L,301.6,310.3,1458,43.4,60,0,0,0,0,0,0
6051,M22723,L,301.9,310.4,1654,24.9,147,0,0,0,0,0,0
970,M17899,L,300.9,307.9,1624,33,91,0,0,0,0,0,0
3499,L51280,L,304.3,313.1,1472,52.8,63,0,0,0,0,0,0
9530,M23254,L,297.4,309.2,1394,50.9,125,0,0,0,0,0,0
6463,M18795,M,300.2,309,1360,48.5,96,0,0,0,0,0,0
1688,M15649,M,297.8,309.4,1465,53.4,100,0,0,0,0,0,0
5221,L54776,L,300.8,311.9,1721,17.3,41,0,0,0,0,0,0
8036,L52329,M,300.7,309,1737,17.9,97,0,0,0,0,0,0
3057,M21372,M,300.8,311.2,1459,52.8,91,0,0,0,0,0,0
2406,L55332,L,300.9,311,1665,22.7,94,0,0,0,0,0,0
1083,L48858,M,298.6,308,1303,52.2,51,0,0,0,0,0,0
9264,L50721,L,298.5,309,1706,15.3,67,0,0,0,0,0,0
8771,L52256,L,300.2,311.4,1535,45.9,87,0,0,0,0,0,0
3149,L48768,M,298.7,309.3,1451,33.6,183,0,0,0,0,0,0
7682,L54873,L,300.8,310.9,1569,31.9,36,0,0,0,0,0,0
2154,L51016,L,302.7,311.2,1582,39.9,159,0,0,0,0,0,0
6599,L54921,L,300.6,311.2,1524,45.6,174,0,0,0,0,0,0
9322,L56893,L,298.5,308.2,1523,60.9,114,0,0,0,0,0,0
8886,L57121,L,298.3,307.8,1764,41.8,148,0,0,0,0,0,0
7383,L56205,L,298.4,309.2,1414,47.5,152,0,0,0,0,0,0
3317,M17227,L,300.3,308.8,1400,41.1,218,0,0,0,0,0,0
7861,L52206,M,300.2,310.5,1537,18.5,68,0,0,0,0,0,0
8415,L56727,L,299.7,308.5,1460,54.8,132,0,0,0,0,0,0
872,L47527,M,296.5,307.5,1529,46.6,48,0,0,0,0,0,0
7643,M23268,L,297.5,309.4,1464,42.5,112,0,0,0,0,0,0
8499,L51000,L,302.3,310.5,1337,46.4,9,0,0,0,0,0,0
1418,L51213,L,301.3,308.8,1643,46,88,0,0,0,0,0,0
1,H29884,L,298.3,305.7,1759,51.6,50,0,0,0,0,0,0
8209,H37121,L,300.7,310.8,1698,42.5,217,0,0,0,0,0,0
7288,M24155,L,298.9,309.3,1494,38.6,53,0,0,0,0,0,0
8862,L54789,L,299.8,310.6,1678,27.2,197,0,0,0,0,0,0
